CB8-G3-3-DG,-11.35,-12.12,-12.05,-11.7,-11.37,-11.44,-11.36,-11.37,-11.31,-11.31,-11.21,-11.21,-11.2,-11.2,-11.2,-11.19,-11.23,-11.32,-11.33,-11.36,-11.32,-11.25,-11.24,-11.23,-11.23,-11.22,-11.15,-11.15,-11.19,-11.19,-11.18,-11.21,-11.25,-11.24,-11.24,-11.23,-11.23,-11.23,-11.23,-11.21,-11.21,-11.21,-11.22,-11.21,-11.21,-11.23,-11.23,-11.27,-11.27,-11.27,-11.28,-11.28,-11.27,-11.28,-11.29,-11.32,-11.32,-11.34,-11.34,-11.34,-11.34,-11.34,-11.33,-11.33,-11.33,-11.3,-11.3,-11.31,-11.31,-11.31,-11.31,-11.31,-11.31,-11.31,-11.32,-11.32,-11.32,-11.32,-11.32,-11.32,-11.32,-11.3,-11.32,-11.32,-11.36,-11.35,-11.35,-11.35,-11.35,-11.35,-11.35,-11.35,-11.35,-11.35,-11.38,-11.38,-11.39,-11.39,-11.39,-11.39
CB8-G3-3-dDG,0.8,0.69,0.61,0.41,0.36,0.35,0.2,0.26,0.22,0.29,0.2,0.2,0.21,0.16,0.17,0.19,0.25,0.3,0.28,0.3,0.25,0.29,0.26,0.26,0.25,0.24,0.26,0.27,0.23,0.22,0.25,0.27,0.26,0.27,0.18,0.17,0.16,0.22,0.23,0.26,0.2,0.14,0.14,0.17,0.18,0.18,0.19,0.18,0.18,0.19,0.23,0.15,0.16,0.16,0.13,0.15,0.12,0.14,0.17,0.17,0.17,0.16,0.16,0.16,0.17,0.19,0.2,0.19,0.17,0.17,0.16,0.14,0.15,0.15,0.17,0.16,0.14,0.12,0.12,0.12,0.12,0.11,0.13,0.11,0.15,0.14,0.13,0.13,0.13,0.13,0.14,0.12,0.11,0.12,0.09,0.1,0.12,0.12,0.14,0.14
CB8-G3-3-cpu_times,65400.0,130800.0,196200.0,261600.0,327000.0,392400.0,457800.0,523200.0,588600.0,654000.0,719400.0,784800.0,850200.0,915600.0,981000.0,1046400.0,1111800.0,1177200.0,1242600.0,1308000.0,1373400.0,1438800.0,1504200.0,1569600.0,1635000.0,1700400.0,1765800.0,1831200.0,1896600.0,1962000.0,2027400.0,2092800.0,2158200.0,2223600.0,2289000.0,2354400.0,2419800.0,2485200.0,2550600.0,2616000.0,2681400.0,2746800.0,2812200.0,2877600.0,2943000.0,3008400.0,3073800.0,3139200.0,3204600.0,3270000.0,3335400.0,3400800.0,3466200.0,3531600.0,3597000.0,3662400.0,3727800.0,3793200.0,3858600.0,3924000.0,3989400.0,4054800.0,4120200.0,4185600.0,4251000.0,4316400.0,4381800.0,4447200.0,4512600.0,4578000.0,4643400.0,4708800.0,4774200.0,4839600.0,4905000.0,4970400.0,5035800.0,5101200.0,5166600.0,5232000.0,5297400.0,5362800.0,5428200.0,5493600.0,5559000.0,5624400.0,5689800.0,5755200.0,5820600.0,5886000.0,5951400.0,6016800.0,6082200.0,6147600.0,6213000.0,6278400.0,6343800.0,6409200.0,6474600.0,6540000.0
CB8-G3-3-n_energy_evaluations,22022000,44044000,66066000,88088000,110110000,132132000,154154000,176176000,198198000,220220000,242242000,264264000,286286000,308308000,330330000,352352000,374374000,396396000,418418000,440440000,462462000,484484000,506506000,528528000,550550000,572572000,594594000,616616000,638638000,660660000,682682000,704704000,726726000,748748000,770770000,792792000,814814000,836836000,858858000,880880000,902902000,924924000,946946000,968968000,990990000,1013012000,1035034000,1057056000,1079078000,1101100000,1123122000,1145144000,1167166000,1189188000,1211210000,1233232000,1255254000,1277276000,1299298000,1321320000,1343342000,1365364000,1387386000,1409408000,1431430000,1453452000,1475474000,1497496000,1519518000,1541540000,1563562000,1585584000,1607606000,1629628000,1651650000,1673672000,1695694000,1717716000,1739738000,1761760000,1783782000,1805804000,1827826000,1849848000,1871870000,1893892000,1915914000,1937936000,1959958000,1981980000,2004002000,2026024000,2048046000,2070068000,2092090000,2114112000,2136134000,2158156000,2180178000,2202200000
CB8-G3-4-DG,-12.56,-11.77,-11.65,-11.61,-11.61,-11.43,-11.5,-11.48,-11.41,-11.41,-11.4,-11.29,-11.41,-11.44,-11.43,-11.44,-11.45,-11.43,-11.37,-11.3,-11.37,-11.37,-11.37,-11.36,-11.34,-11.29,-11.18,-11.11,-11.11,-11.14,-11.1,-11.1,-11.09,-11.14,-11.14,-11.14,-11.09,-11.08,-11.08,-11.08,-11.12,-11.12,-11.12,-11.17,-11.17,-11.15,-11.15,-11.1,-11.1,-11.1,-11.02,-11.02,-11.01,-10.99,-11.01,-11.0,-11.0,-11.0,-10.99,-11.04,-11.04,-11.04,-11.04,-11.03,-11.06,-11.05,-11.09,-11.13,-11.12,-11.13,-11.12,-11.15,-11.14,-11.14,-11.1,-11.1,-11.1,-11.08,-11.09,-11.11,-11.11,-11.11,-11.11,-11.11,-11.11,-11.11,-11.11,-11.11,-11.12,-11.09,-11.08,-11.07,-11.07,-11.08,-11.07,-11.04,-11.03,-11.03,-11.03,-11.03
CB8-G3-4-dDG,0.63,0.51,0.35,0.33,0.3,0.26,0.33,0.36,0.31,0.36,0.22,0.34,0.16,0.35,0.27,0.23,0.27,0.22,0.17,0.22,0.22,0.23,0.18,0.21,0.2,0.17,0.17,0.26,0.28,0.21,0.2,0.22,0.24,0.22,0.21,0.21,0.17,0.22,0.22,0.26,0.24,0.19,0.25,0.22,0.2,0.17,0.17,0.18,0.24,0.2,0.18,0.18,0.19,0.19,0.21,0.2,0.21,0.19,0.16,0.19,0.17,0.15,0.17,0.18,0.19,0.17,0.18,0.16,0.17,0.19,0.19,0.21,0.22,0.21,0.18,0.18,0.19,0.18,0.18,0.17,0.18,0.17,0.15,0.17,0.15,0.13,0.16,0.17,0.16,0.18,0.18,0.16,0.17,0.15,0.15,0.17,0.17,0.18,0.19,0.14
CB8-G3-4-cpu_times,65400.0,130800.0,196200.0,261600.0,327000.0,392400.0,457800.0,523200.0,588600.0,654000.0,719400.0,784800.0,850200.0,915600.0,981000.0,1046400.0,1111800.0,1177200.0,1242600.0,1308000.0,1373400.0,1438800.0,1504200.0,1569600.0,1635000.0,1700400.0,1765800.0,1831200.0,1896600.0,1962000.0,2027400.0,2092800.0,2158200.0,2223600.0,2289000.0,2354400.0,2419800.0,2485200.0,2550600.0,2616000.0,2681400.0,2746800.0,2812200.0,2877600.0,2943000.0,3008400.0,3073800.0,3139200.0,3204600.0,3270000.0,3335400.0,3400800.0,3466200.0,3531600.0,3597000.0,3662400.0,3727800.0,3793200.0,3858600.0,3924000.0,3989400.0,4054800.0,4120200.0,4185600.0,4251000.0,4316400.0,4381800.0,4447200.0,4512600.0,4578000.0,4643400.0,4708800.0,4774200.0,4839600.0,4905000.0,4970400.0,5035800.0,5101200.0,5166600.0,5232000.0,5297400.0,5362800.0,5428200.0,5493600.0,5559000.0,5624400.0,5689800.0,5755200.0,5820600.0,5886000.0,5951400.0,6016800.0,6082200.0,6147600.0,6213000.0,6278400.0,6343800.0,6409200.0,6474600.0,6540000.0
CB8-G3-4-n_energy_evaluations,22022000,44044000,66066000,88088000,110110000,132132000,154154000,176176000,198198000,220220000,242242000,264264000,286286000,308308000,330330000,352352000,374374000,396396000,418418000,440440000,462462000,484484000,506506000,528528000,550550000,572572000,594594000,616616000,638638000,660660000,682682000,704704000,726726000,748748000,770770000,792792000,814814000,836836000,858858000,880880000,902902000,924924000,946946000,968968000,990990000,1013012000,1035034000,1057056000,1079078000,1101100000,1123122000,1145144000,1167166000,1189188000,1211210000,1233232000,1255254000,1277276000,1299298000,1321320000,1343342000,1365364000,1387386000,1409408000,1431430000,1453452000,1475474000,1497496000,1519518000,1541540000,1563562000,1585584000,1607606000,1629628000,1651650000,1673672000,1695694000,1717716000,1739738000,1761760000,1783782000,1805804000,1827826000,1849848000,1871870000,1893892000,1915914000,1937936000,1959958000,1981980000,2004002000,2026024000,2048046000,2070068000,2092090000,2114112000,2136134000,2158156000,2180178000,2202200000
CB8-G3-mean-DG,-12.208000000000002,-11.74,-11.724,-11.724,-11.574,-11.464,-11.447999999999999,-11.440000000000001,-11.468,-11.448000000000002,-11.435999999999998,-11.443999999999999,-11.443999999999999,-11.463999999999999,-11.466000000000001,-11.45,-11.464000000000002,-11.468,-11.427999999999999,-11.434000000000001,-11.43,-11.404,-11.416,-11.406,-11.416,-11.383999999999999,-11.341999999999999,-11.33,-11.324,-11.328,-11.314,-11.3,-11.294,-11.288,-11.292,-11.288,-11.276000000000002,-11.288,-11.297999999999998,-11.302,-11.308,-11.303999999999998,-11.309999999999999,-11.322,-11.322,-11.306000000000001,-11.306000000000001,-11.302,-11.296,-11.296,-11.288,-11.282,-11.277999999999999,-11.27,-11.276,-11.28,-11.258,-11.262,-11.267999999999999,-11.276,-11.278000000000002,-11.276,-11.282,-11.288,-11.298,-11.291999999999998,-11.296000000000001,-11.308000000000002,-11.306000000000001,-11.31,-11.314,-11.32,-11.330000000000002,-11.334,-11.330000000000002,-11.336,-11.342,-11.331999999999999,-11.338,-11.338000000000001,-11.328,-11.309999999999999,-11.312,-11.314,-11.324000000000002,-11.322,-11.32,-11.31,-11.306000000000001,-11.302000000000001,-11.3,-11.294,-11.292,-11.294,-11.302000000000001,-11.296000000000001,-11.288,-11.288,-11.288,-11.284
CB8-G3-mean-DG_CI,1.7359643923022356,0.407296074772695,0.43649390566939433,0.6102876443529689,0.5813719591386958,0.5586522169778352,0.5551085227719855,0.43164569752751386,0.3748098059306217,0.30088262715890435,0.31857817244811304,0.38125353217061,0.32905267312680475,0.3180938636055296,0.3185781724481141,0.3260402551094246,0.31821500991894586,0.2977923436637052,0.2837412794734223,0.3049795727519882,0.28639135561668266,0.27310963450047404,0.2263441423315109,0.19624577070906618,0.2010959084037751,0.1750702206275384,0.20691502551233418,0.23361768714935038,0.20281356622458874,0.18859400628313683,0.20167008652600132,0.17449686907677847,0.17263148882557805,0.1655189805986502,0.16528595362036838,0.16737151708755724,0.18492041521902436,0.2018229248097999,0.19738162039987797,0.20654213815666383,0.1865390963409714,0.18176705656265063,0.18078900704973666,0.16458489311455443,0.16458489311455443,0.14009359848637673,0.14200641413828638,0.15691214059604455,0.1504413135794525,0.15272971911028665,0.20201381005516433,0.20410176547360795,0.2076587914817411,0.20980080262150919,0.19974974106913668,0.20646747987186193,0.18633235894359426,0.18920612735476933,0.19893766829199486,0.1739659443094146,0.17436428944329613,0.1739659443094146,0.17502618334332398,0.1842522272518485,0.17369987337473775,0.1806610450138503,0.1557286254680502,0.13921041490977734,0.1441614145677988,0.14265633247264775,0.15018489390511078,0.14319567780834144,0.15333419265656073,0.15523283106909025,0.17777922946993854,0.18802089532310742,0.19323738797920162,0.19659897806141954,0.20560696112539015,0.19123238054996589,0.19699068790995747,0.20136406193919046,0.19777178014096272,0.1902624721129797,0.19447011146497417,0.189409728110282,0.18624959973056524,0.1876926176474404,0.16439743873355192,0.18023384875503554,0.18479531401051053,0.19287802482249047,0.20485574574888163,0.21082708800405917,0.21851169793162795,0.23106296121619457,0.22699030677504692,0.22253168547437016,0.22253168547437016,0.21819396526797935
CB8-G3-mean-reference_difference,-1.3623226724000226,-0.8943226724000208,-0.8783226724000208,-0.8783226724000208,-0.7283226724000205,-0.618322672400021,-0.6023226724000192,-0.5943226724000219,-0.6223226724000206,-0.6023226724000228,-0.5903226724000188,-0.5983226724000197,-0.5983226724000197,-0.6183226724000193,-0.6203226724000217,-0.6043226724000199,-0.6183226724000228,-0.6223226724000206,-0.5823226724000197,-0.5883226724000217,-0.5843226724000203,-0.5583226724000205,-0.570322672400021,-0.5603226724000212,-0.570322672400021,-0.5383226724000192,-0.49632267240001937,-0.4843226724000207,-0.47832267240002047,-0.48232267240002,-0.4683226724000207,-0.45432267240002133,-0.4483226724000211,-0.4423226724000209,-0.44632267240002044,-0.4423226724000209,-0.4303226724000222,-0.4423226724000209,-0.4523226724000189,-0.4563226724000202,-0.46232267240002045,-0.4583226724000191,-0.46432267240001934,-0.4763226724000198,-0.4763226724000198,-0.46032267240002156,-0.46032267240002156,-0.4563226724000202,-0.45032267240002,-0.45032267240002,-0.4423226724000209,-0.43632267240002065,-0.4323226724000193,-0.4243226724000202,-0.4303226724000204,-0.43432267240002,-0.41232267240001974,-0.4163226724000211,-0.4223226724000195,-0.4303226724000204,-0.43232267240002287,-0.4303226724000204,-0.43632267240002065,-0.4423226724000209,-0.45232267240002066,-0.44632267240001866,-0.4503226724000218,-0.4623226724000222,-0.46032267240002156,-0.4643226724000211,-0.4683226724000207,-0.4743226724000209,-0.48432267240002247,-0.48832267240002025,-0.48432267240002247,-0.4903226724000209,-0.49632267240002115,-0.4863226724000196,-0.4923226724000198,-0.4923226724000216,-0.48232267240002,-0.46432267240001934,-0.46632267240002,-0.4683226724000207,-0.47832267240002224,-0.4763226724000198,-0.4743226724000209,-0.4643226724000211,-0.46032267240002156,-0.456322672400022,-0.45432267240002133,-0.4483226724000211,-0.44632267240002044,-0.4483226724000211,-0.456322672400022,-0.4503226724000218,-0.4423226724000209,-0.4423226724000209,-0.4423226724000209,-0.4383226724000213
CB8-G3-mean-n_energy_evaluations,22022000,44044000,66066000,88088000,110110000,132132000,154154000,176176000,198198000,220220000,242242000,264264000,286286000,308308000,330330000,352352000,374374000,396396000,418418000,440440000,462462000,484484000,506506000,528528000,550550000,572572000,594594000,616616000,638638000,660660000,682682000,704704000,726726000,748748000,770770000,792792000,814814000,836836000,858858000,880880000,902902000,924924000,946946000,968968000,990990000,1013012000,1035034000,1057056000,1079078000,1101100000,1123122000,1145144000,1167166000,1189188000,1211210000,1233232000,1255254000,1277276000,1299298000,1321320000,1343342000,1365364000,1387386000,1409408000,1431430000,1453452000,1475474000,1497496000,1519518000,1541540000,1563562000,1585584000,1607606000,1629628000,1651650000,1673672000,1695694000,1717716000,1739738000,1761760000,1783782000,1805804000,1827826000,1849848000,1871870000,1893892000,1915914000,1937936000,1959958000,1981980000,2004002000,2026024000,2048046000,2070068000,2092090000,2114112000,2136134000,2158156000,2180178000,2202200000
OA-G3-0-DG,-5.4,-5.37,-5.38,-6.26,-6.17,-5.91,-5.9,-5.9,-5.89,-5.82,-5.81,-5.78,-5.76,-5.75,-5.71,-5.79,-5.79,-5.79,-5.79,-6.01,-6.01,-6.01,-6.27,-6.27,-6.27,-6.26,-6.25,-6.18,-6.19,-6.23,-6.2,-6.21,-6.06,-6.06,-6.06,-6.04,-6.04,-6.27,-6.27,-6.25,-6.25,-6.25,-6.24,-6.22,-6.26,-6.27,-6.27,-6.26,-6.26,-6.22,-6.44,-6.44,-6.44,-6.44,-6.24,-6.23,-6.23,-6.23,-6.26,-6.26,-6.26,-6.26,-6.24,-6.23,-6.23,-6.24,-6.24,-6.08,-6.08,-6.07,-6.1,-6.1,-6.09,-6.09,-5.99,-5.99,-6.01,-6.01,-6.0,-6.0,-6.15,-6.15,-6.15,-6.12,-6.12,-6.08,-6.08,-6.08,-6.08,-6.07,-6.07,-6.07,-6.08,-6.21,-6.12,-6.17,-6.17,-6.17,-6.17,-6.15
OA-G3-0-dDG,0.55,0.89,0.63,0.37,0.43,0.53,0.32,0.44,0.36,0.4,0.4,0.36,0.36,0.38,0.29,0.26,0.42,0.38,0.36,0.34,0.24,0.24,0.24,0.33,0.3,0.23,0.32,0.27,0.26,0.25,0.24,0.24,0.22,0.22,0.21,0.22,0.22,0.24,0.24,0.25,0.23,0.23,0.2,0.21,0.21,0.21,0.22,0.23,0.23,0.22,0.2,0.2,0.22,0.2,0.17,0.25,0.26,0.27,0.25,0.25,0.19,0.19,0.26,0.24,0.23,0.23,0.22,0.21,0.22,0.21,0.17,0.24,0.24,0.24,0.25,0.25,0.24,0.19,0.16,0.16,0.14,0.14,0.25,0.23,0.24,0.23,0.24,0.25,0.23,0.23,0.18,0.19,0.18,0.2,0.16,0.15,0.17,0.17,0.18,0.17
